player_name,war_total
Tobias Harris,0.790523077
James Ennis III,0.787466469
Austin Rivers,0.784854039
Rasual Butler,0.780264251
Yogi Ferrell,0.779994019
Lou Amundson,0.779910328
Brandon Ingram,0.777666423
Alex Abrines,0.77730446
Meyers Leonard,0.773513671
Mason Plumlee,0.770659369
Ersan Ilyasova,0.770354431
JaVale McGee,0.769624064
Raul Neto,0.76878147
Justin Holiday,0.765652454
Shane Larkin,0.76513329
Jevon Carter,0.765043066
Beno Udrih,0.764400662
Marcelo Huertas,0.763124561
Omri Casspi,0.762878731
Dennis Smith Jr.,0.762366075
Wendell Carter Jr.,0.761786655
J.J. Barea,0.761038449
Wayne Ellington,0.759927006
Malcolm Delaney,0.759370284
Kirk Hinrich,0.758876393
Henry Sims,0.758723705
Jordan Hill,0.756877788
Eric Moreland,0.756562961
Keldon Johnson,0.756449019
Naji Marshall,0.754911293
Josh Okogie,0.753283779
Jordan Crawford,0.751918245
Cody Zeller,0.750758953
Ron Baker,0.747135318
Marco Belinelli,0.746940013
David Nwaba,0.746299642
Miles Plumlee,0.746018816
Michael Carter-Williams,0.744585693
Nik Stauskas,0.744167416
Tyler Ennis,0.743964667
Steven Adams,0.741983669
Ian Mahinmi,0.740695913
Jamal Crawford,0.738635136
Gorgui Dieng,0.738451477
E'Twaun Moore,0.736766864
Tyler Hansbrough,0.73367382
Jake Layman,0.731847583
Chris Kaman,0.72974967
Jae Crowder,0.729572953
Terrence Ross,0.728870568
Monta Ellis,0.727304058
Hamidou Diallo,0.725261759
John Konchar,0.723142231
Ronnie Price,0.72171894
Ryan Arcidiacono,0.720910245
Shaun Livingston,0.717843152
Luke Babbitt,0.71779563
James Jones,0.717411063
KJ McDaniels,0.71517342
Jordan Adams,0.715004586
Tony Snell,0.712551555
Matt Barnes,0.710132126
Cole Aldrich,0.709716538
Reggie Bullock,0.70932587
Jermaine O'Neal,0.703465333
Malik Monk,0.703096176
Kris Dunn,0.702422974
Danny Granger,0.699974344
Tim Frazier,0.698631351
Dante Exum,0.696630667
Terry Rozier,0.694536135
Henry Walker,0.692187302
Brandon Jennings,0.691147276
Hedo Turkoglu,0.690311638
Dante Exum,0.685518339
Larry Sanders,0.684835155
Damyean Dotson,0.68330573
Tayshaun Prince,0.682817941
Bruno Caboclo,0.681453507
Dion Waiters,0.681267034
Al Jefferson,0.680319016
Devin Harris,0.677612056
Raymond Felton,0.674170755
Brandon Ingram,0.671890261
Alonzo Gee,0.667340473
Alexey Shved,0.664847464
DeAndre' Bembry,0.660856627
Willie Cauley-Stein,0.660733918
Trevor Ariza,0.659834095
Lavoy Allen,0.658282028
Caleb Martin,0.657382729
E'Twaun Moore,0.657300855
Cartier Martin,0.656660405
Richard Jefferson,0.65604969
Donatas Motiejunas,0.651916948
Monte Morris,0.651105503
Michael Beasley,0.649897103
Malik Beasley,0.647867725
Frank Jackson,0.645987727
Marco Belinelli,0.642539123
Onyeka Okongwu,0.640672655
Jerryd Bayless,0.636176248
Max Strus,0.635954907
Perry Jones III,0.635256917
Amar'e Stoudemire,0.635230876
Derrick White,0.635061121
Ryan Broekhoff,0.633947212
Chris Chiozza,0.631285387
Willy Hernangomez,0.631060506
Tyreke Evans,0.630647835
Markieff Morris,0.629641146
D.J. Wilson,0.627122394
Trevor Booker,0.624769023
Jordan Hamilton,0.623926096
John Henson,0.6230679
Willie Reed,0.620488158
Gustavo Ayon,0.619439276
Alec Burks,0.619269305
DeAndre' Bembry,0.618162219
Tim Frazier,0.617826107
Wesley Matthews,0.617170635
Kris Humphries,0.615664602
James Jones,0.614339046
Josh Richardson,0.613870012
Shabazz Muhammad,0.611560343
Justin Anderson,0.610282045
Deni Avdija,0.608229882
Deron Williams,0.604186455
Garrett Temple,0.602608795
Darrell Arthur,0.601669702
Chris Andersen,0.600826593
Jabari Parker,0.595633457
Solomon Hill,0.59365216
Troy Williams,0.593448787
Jordan Farmar,0.59315003
JaKarr Sampson,0.591355238
Raymond Felton,0.589023243
Jarrett Jack,0.588330881
Robin Lopez,0.58618141
Jeremy Lamb,0.585675752
Kyle Singler,0.582893098
Milos Teodosic,0.582290041
Donald Sloan,0.58134201
Elfrid Payton,0.579888476
Cody Zeller,0.577502166
Bernard James,0.577492239
Yuta Watanabe,0.576515456
Delon Wright,0.574753587
Joe Ingles,0.573084382
Jamal Crawford,0.572125387
Malik Beasley,0.569906807
Eric Bledsoe,0.569102093
Ian Mahinmi,0.568695854
Will Barton,0.565409085
Hollis Thompson,0.56373952
Jusuf Nurkic,0.561291434
Goga Bitadze,0.558706563
Semi Ojeleye,0.558264294
Semi Ojeleye,0.557855421
Wes Iwundu,0.557484225
Stephen Curry,0.557403772
PJ Hairston,0.555433184
Frank Mason,0.554879726
Michael Beasley,0.554108403
Dwyane Wade,0.554080517
Tacko Fall,0.553369831
Michael Beasley,0.553308211
Frank Kaminsky,0.553274851
Chris Johnson,0.553163673
Taurean Prince,0.552309816
Romeo Langford,0.548144758
DaQuan Jeffries,0.548042696
Dwight Howard,0.547699074
Garrett Temple,0.546449969
Zach Collins,0.542222846
Luke Kennard,0.541375003
Dakari Johnson,0.539144529
Chasson Randle,0.539095255
Raymond Felton,0.53892488
D.J. Augustin,0.538688767
Romeo Langford,0.538248587
AJ Price,0.537240067
Jemerrio Jones,0.537061379
Cristiano Felicio,0.536604284
Wesley Johnson,0.534557803
Avery Bradley,0.534511248
Obi Toppin,0.532285023
Ivica Zubac,0.531967675
Carl Landry,0.531937236
Thanasis Antetokounmpo,0.52891573
E'Twaun Moore,0.526862778
Thaddeus Young,0.52673455
Chris Andersen,0.526616384
Dante Cunningham,0.522444979
Moritz Wagner,0.52007498
Markel Brown,0.519914013
Xavier Munford,0.516020742
Kyle O'Quinn,0.515854514
Denzel Valentine,0.514166233
Jaren Jackson Jr.,0.513798486
Stanley Johnson,0.513348942
Stanley Johnson,0.512641797
Dewayne Dedmon,0.5113155
Francisco Garcia,0.511233199
John Henson,0.511006546
Wenyen Gabriel,0.510803972
Shawn Long,0.510164907
Buddy Hield,0.508943736
Devin Vassell,0.508557106
Steve Blake,0.507399766
D.J. Augustin,0.507298454
Noah Vonleh,0.507168293
Alfonzo McKinnie,0.506947069
Jordan McRae,0.506183155
Deandre Ayton,0.50599749
Jusuf Nurkic,0.503220091
Reggie Jackson,0.500286182
Andrew Wiggins,0.499637899
Jordan McLaughlin,0.499571796
Jared Dudley,0.498978956
Reggie Bullock,0.498168681
Grayson Allen,0.497797959
Kyle Kuzma,0.493515298
Jeff Withey,0.492308629
Aron Baynes,0.49225764
MarShon Brooks,0.491058756
Justin Hamilton,0.489894808
Trey Burke,0.489513297
Reggie Bullock,0.488083226
Doug McDermott,0.487819789
Cheick Diallo,0.485924993
Quincy Miller,0.485907509
Damyean Dotson,0.485720585
Brandan Wright,0.484107522
DeAndre' Bembry,0.482098965
Lance Stephenson,0.478403962
Victor Claver,0.478027548
Brandon Knight,0.477284179
Jonas Jerebko,0.476688909
Jamil Wilson,0.476629003
Donta Hall,0.47554578
Channing Frye,0.475323447
Jordan Hill,0.474947805
Sean Kilpatrick,0.473653998
Luke Kornet,0.471452592
Norris Cole,0.471092074
Brandon Paul,0.470718869
Skylar Mays,0.470183683
Jawun Evans,0.469441371
Brad Wanamaker,0.468787865
Jared Dudley,0.468459489
Skal Labissiere,0.467278577
Julyan Stone,0.466978109
Jonathon Simmons,0.466487655
Casper Ware,0.459066742
Gerald Green,0.458883748
Rajon Rondo,0.458531268
Frank Mason,0.458193281
Josh Huestis,0.457328792
Dewayne Dedmon,0.456806749
Jalen McDaniels,0.454554197
Malik Beasley,0.454544338
Andre Drummond,0.452613768
Richard Jefferson,0.452214764
Justin Anderson,0.451296847
Ryan Broekhoff,0.450950648
Al-Farouq Aminu,0.450662959
Zach Collins,0.450297762
Troy Daniels,0.445055262
Maurice Ndour,0.443860194
Sergey Karasev,0.443676238
Louis King,0.443508762
Ian Clark,0.44282636
Semi Ojeleye,0.442104708
Kyle Collinsworth,0.441641359
Torrey Craig,0.441361066
Evan Fournier,0.437912241
Sterling Brown,0.437610919
Kelan Martin,0.437407965
Jeremiah Martin,0.432539329
Justin Holiday,0.432337926
CJ Wilcox,0.431847867
Tyler Johnson,0.431221314
DeAndre Liggins,0.429620677
Chuck Hayes,0.428948003
Wilson Chandler,0.42893884
Markelle Fultz,0.428913832
Paul George,0.42820922
Bryn Forbes,0.426983311
Kira Lewis Jr.,0.426508445
Joel Anthony,0.424556704
Devon Dotson,0.424086108
Allen Crabbe,0.418546004
Jabari Parker,0.418203143
Leandro Barbosa,0.416889838
Ryan Hollins,0.416250113
Quincy Acy,0.415918084
TJ Leaf,0.415267874
Mike Miller,0.415091501
Andre Roberson,0.413879682
Nazr Mohammed,0.413604029
Avery Bradley,0.412716422
Alex Caruso,0.412185533
Samuel Dalembert,0.411881686
Courtney Lee,0.411071415
Langston Galloway,0.410367469
Travis Wear,0.406971832
Thabo Sefolosha,0.406806921
Derrick Jones Jr.,0.405359454
Abdel Nader,0.404393414
Toney Douglas,0.404272829
Rodney McGruder,0.402906473
Rudy Gobert,0.402257682
JaMychal Green,0.399619495
Lorenzo Brown,0.39926431
Mike Scott,0.398784043
Jack Cooley,0.398748113
Dwight Howard,0.398449444
John Henson,0.394230793
Noah Vonleh,0.392635531
Leandro Barbosa,0.392119818
Jeff Adrien,0.391857954
Salah Mejri,0.390690782
Elijah Millsap,0.390126869
Marcus Morris,0.38984464
Damyean Dotson,0.389369618
Landry Fields,0.389337025
Otto Porter Jr.,0.389179796
Kent Bazemore,0.386742018
Montrezl Harrell,0.386356703
Dejounte Murray,0.385824297
Andre Ingram,0.384841558
Malcolm Miller,0.384776071
Mitch McGary,0.383792207
Mike Dunleavy,0.383565005
Shawne Williams,0.382176539
Thomas Robinson,0.381872871
Glenn Robinson III,0.381672901
Alex Len,0.380781757
Jordan Nwora,0.373527512
Richaun Holmes,0.372865274
John Henson,0.372709527
Josh McRoberts,0.368731265
Wes Iwundu,0.368593112
Sterling Brown,0.368330226
Wilson Chandler,0.367519889
Chris Johnson,0.366989259
Tyson Chandler,0.366114888
Yogi Ferrell,0.360568033
Treveon Graham,0.360133586
Alec Peters,0.359275877
Kent Bazemore,0.358660649
Aaron Gordon,0.357701529
CJ Miles,0.357322719
Landry Shamet,0.357105082
Shaun Livingston,0.356816437
John Wall,0.356142847
Bismack Biyombo,0.355397052
Nathan Knight,0.354376307
Justin Anderson,0.353191785
Tyler Zeller,0.351930226
Pierre Jackson,0.35119523
Jonathon Simmons,0.349770487
Boban Marjanovic,0.349250909
Miles Bridges,0.348838594
Justin Hamilton,0.34681925
Gigi Datome,0.346000416
Kadeem Allen,0.344584005
Marreese Speights,0.342074567
Jabari Parker,0.340290271
Jameer Nelson,0.340098647
Trey Lyles,0.337169032
Dewayne Dedmon,0.33703573
Frank Ntilikina,0.336857982
Nate Robinson,0.3364939
Mychal Mulder,0.335228607
Justise Winslow,0.33313724
Brodric Thomas,0.331102314
Devin Robinson,0.330134306
Daniel Gafford,0.329622635
Jarrett Jack,0.327914961
Shaun Livingston,0.327314611
Seth Curry,0.322896279
Jordan McRae,0.321157751
Jerami Grant,0.320730042
Markelle Fultz,0.31920183
Tyrone Wallace,0.318084989
Leandro Barbosa,0.316675595
Roy Hibbert,0.316162577
Willie Reed,0.316075786
Timothe Luwawu-Cabarrot,0.315932017
Terrence Jones,0.315760474
Jodie Meeks,0.315371972
Ante Zizic,0.315255745
Chandler Hutchison,0.313673736
Dante Exum,0.313664322
Isaiah Hartenstein,0.313652446
Juwan Morgan,0.313285256
Kevon Looney,0.312932396
Tyson Chandler,0.312904054
Marcus Derrickson,0.312243678
Shavlik Randolph,0.311269303
Richaun Holmes,0.310525102
Jalen Harris,0.310242784
Alan Williams,0.308987804
Aaron Holiday,0.308333478
Jerami Grant,0.308240653
Fred VanVleet,0.30748944
Jerryd Bayless,0.306814964
Kostas Papanikolaou,0.306737078
De'Anthony Melton,0.306686924
JJ Redick,0.305718389
Josh Magette,0.303199003
Terance Mann,0.2998332
Pau Gasol,0.299498836
Andrew Bogut,0.298903489
Dewayne Dedmon,0.298772611
Dante Exum,0.297406683
Glenn Robinson III,0.295687436
Austin Rivers,0.295374797
Wenyen Gabriel,0.293181578
Chase Budinger,0.290738153
Collin Sexton,0.289322452
Rodney McGruder,0.288311428
Jeff Adrien,0.288294064
Elton Brand,0.288135481
John Wall,0.287582907
Emeka Okafor,0.287244902
Ty Lawson,0.286532388
Adam Mokoka,0.284732601
Dean Wade,0.284267491
Edy Tavares,0.28277402
Ty Jerome,0.279232121
Meyers Leonard,0.278707897
Lucas Nogueira,0.275227262
DeMarre Carroll,0.274230515
Jared Cunningham,0.272568148
Reggie Bullock,0.270498686
Theo Pinson,0.26972715
Ersan Ilyasova,0.269717692
Nerlens Noel,0.269012784
Kobe Bryant,0.268667196
Trevor Booker,0.268132946
Devonte' Graham,0.266698049
Jordan Bell,0.266038283
Alec Burks,0.264954934
Andrew Bogut,0.264671575
Joel Freeland,0.264041077
Alexis Ajinca,0.262838216
Devontae Cacok,0.262375476
Andrea Bargnani,0.261726072
Guerschon Yabusele,0.260889166
Moses Brown,0.258754033
Dylan Windler,0.258535884
C.J. Watson,0.258226685
Derrick Jones Jr.,0.257059319
Jarrett Jack,0.255691764
Bismack Biyombo,0.253612263
Elton Brand,0.253532078
Tim Frazier,0.253522096
Mfiondu Kabengele,0.252641313
Coby White,0.251015221
Allen Crabbe,0.250762331
Thomas Bryant,0.249204555
Bruno Caboclo,0.246298493
Tyler Zeller,0.245976893
Jordan Farmar,0.245683375
Luke Babbitt,0.244984365
Coby White,0.241995352
Sindarius Thornwell,0.241761736
E'Twaun Moore,0.241483171
Richaun Holmes,0.24045215
Jodie Meeks,0.240045906
Luke Ridnour,0.239357548
Wade Baldwin IV,0.238614221
Paul Watson,0.238133821
Jeff Withey,0.237821421
Jannero Pargo,0.237326424
Gary Payton II,0.237230329
Yuta Watanabe,0.236809238
Lorenzo Brown,0.236378658
Gian Clavell,0.236019608
Cam Reddish,0.235229661
Alan Williams,0.23429369
Tyrese Maxey,0.23423371
Courtney Lee,0.234129005
Phil Pressey,0.233375503
Austin Rivers,0.232640243
Myke Henry,0.232188881
Noah Vonleh,0.231106517
Dorian Finney-Smith,0.230272295
Nick Young,0.230187555
Nicolo Melli,0.230004071
James Ennis III,0.228933786
Patrick Patterson,0.228399772
Rashad Vaughn,0.227704552
Mario Hezonja,0.22643142
Anthony Tolliver,0.222244002
Amir Johnson,0.222133018
Isaiah Whitehead,0.220502481
Bol Bol,0.220152074
Daniel Orton,0.21998077
Joey Dorsey,0.21898092
Nick Collison,0.218341863
Wayne Ellington,0.217427746
Ben McLemore,0.21715489
Joel Bolomboy,0.216222926
Jack Cooley,0.215126406
Scott Machado,0.214952661
Mychal Mulder,0.214286291
Joakim Noah,0.213597653
Gabe Vincent,0.212367779
Furkan Aldemir,0.21216464
Tim Frazier,0.211834995
Allen Crabbe,0.211525538
Terence Davis,0.211204131
Gerald Wallace,0.20467749
Chris Copeland,0.204464033
JJ Hickson,0.203771398
Alec Burks,0.203662522
Bruno Caboclo,0.203573358
RJ Hunter,0.20352293
Naz Mitrou-Long,0.203424847
Shane Larkin,0.202973408
Shane Larkin,0.201374395
James Southerland,0.199359219
Ronnie Price,0.197962747
Kendrick Perkins,0.19780766
Tony L. Mitchell,0.197723161
Maurice Harkless,0.197630803
Chris Johnson,0.194272821
Hedo Turkoglu,0.193993191
Timothe Luwawu-Cabarrot,0.193987279
Kent Bazemore,0.193117395
Darrell Arthur,0.192896131
Freddie Gillespie,0.191305484
Denzel Valentine,0.190773658
Jaron Blossomgame,0.190143498
Lorenzo Brown,0.189731163
Andrew Goudelock,0.189572901
Charles Brown Jr.,0.189185564
Cheick Diallo,0.189073896
JaKarr Sampson,0.18787897
Alize Johnson,0.187106433
Anthony Tolliver,0.186485075
Nazr Mohammed,0.185094648
Andre Miller,0.183936977
Jameer Nelson,0.183812204
Josh Huestis,0.183473243
JaMychal Green,0.181945501
Kevin Seraphin,0.181874519
Thon Maker,0.181091689
Anthony Morrow,0.180516876
Jaylen Adams,0.180288816
Brice Johnson,0.17955615
Jerome Robinson,0.179453902
Alex Len,0.178196709
Alex Abrines,0.17816732
Tayshaun Prince,0.176691462
Mike Muscala,0.176601389
Troy Caupain,0.176321957
Zhaire Smith,0.175101148
Nando De Colo,0.171826388
Spencer Dinwiddie,0.169469745
Damian Jones,0.169063057
Shake Milton,0.168983806
Jarred Vanderbilt,0.168272524
Carmelo Anthony,0.168054091
Derrick Walton Jr.,0.167579856
Keita Bates-Diop,0.167205313
J.J. Barea,0.165360148
Willy Hernangomez,0.164782509
Taurean Prince,0.164629795
Matt Barnes,0.163582608
Larry Sanders,0.162093124
Alex Len,0.161402685
Tony Parker,0.161086605
Phil Pressey,0.160175253
Mason Plumlee,0.159818235
Miroslav Raduljica,0.158311688
Shelvin Mack,0.157336736
Mike Miller,0.155046046
Andre Roberson,0.155028122
Luis Scola,0.15460409
Domantas Sabonis,0.154111916
Anthony Randolph,0.153598212
Luke Kornet,0.153446513
Jarnell Stokes,0.153030698
PJ Dozier,0.152473306
Jacob Wiley,0.151260086
Josh Smith,0.151099642
Jaylen Nowell,0.150165668
Derrick Favors,0.149039615
Ian Clark,0.148272948
Seth Curry,0.148027923
Gabriel Deck,0.148024787
Damion Lee,0.147267816
Jake Layman,0.147155397
James Johnson,0.147031873
Alexey Shved,0.145905993
Tremont Waters,0.145040487
Jeff Withey,0.14501411
Rayjon Tucker,0.144615798
Cole Aldrich,0.144464506
Tyrell Terry,0.144283954
Thon Maker,0.144044502
Jordan Clarkson,0.143719802
Taurean Prince,0.143555412
Metta World Peace,0.143345407
Kyle O'Quinn,0.142888594
Deyonta Davis,0.141474093
Quincy Pondexter,0.140962175
Luka Samanic,0.139912668
P.J. Tucker,0.139900985
Daniel Hamilton,0.139853187
Othyus Jeffers,0.139489595
Axel Toupane,0.139410627
Mangok Mathiang,0.13899105
Troy Daniels,0.137237987
Tim Quarterman,0.1352412
Quincy Acy,0.135231411
Roger Mason Jr.,0.135191213
Josh Huestis,0.134171121
Dwight Buycks,0.133314396
Tyler Ulis,0.132409308
Markieff Morris,0.132083417
Josh Magette,0.131825625
Monte Morris,0.131762614
Paul Reed,0.131566806
Nerlens Noel,0.131493949
Justin Anderson,0.130703085
David Stockton,0.130673367
Matt Mooney,0.130557838
Johnathan Motley,0.130264049
Tyler Zeller,0.127606368
Ekpe Udoh,0.127577042
DaQuan Jeffries,0.126266898
Chris Wright,0.125003773
Jeff Teague,0.124074601
Jakob Poeltl,0.123800487
Toure' Murry,0.123425217
Alex Stepheson,0.12319189
Yante Maten,0.123069827
Toney Douglas,0.122935444
Dwayne Bacon,0.122323133
Julius Randle,0.121999494
Mike L. James,0.119045047
Mamadi Diakite,0.118898662
Adonis Thomas,0.118405232
Chris Kaman,0.11776371
Deonte Burton,0.116471547
Ricky Ledo,0.114756445
Dorell Wright,0.114296524
Willie Green,0.113614287
Johnathan Williams,0.113039209
Glen Rice,0.112323611
Marvin Bagley III,0.111792293
Jaylen Hoard,0.111085616
JaKarr Sampson,0.111043301
Jahlil Okafor,0.11037343
Wes Iwundu,0.110220378
Stephen Jackson,0.109645436
Deyonta Davis,0.10858294
T.J. Leaf,0.108484625
Isaiah Hartenstein,0.10843477
Tahjere McCall,0.108007988
Tony Mitchell,0.107034921
Leandro Barbosa,0.106515881
Jason Maxiell,0.10647966
Miye Oni,0.106309481
Henry Ellenson,0.10526281
Arinze Onuaku,0.104468277
Archie Goodwin,0.104377772
Miye Oni,0.104299346
Anthony Tolliver,0.103705887
Jaylen Morris,0.103693095
Josh Childress,0.102431322
Mirza Teletovic,0.102288351
Nigel Hayes,0.102048089
Luc Mbah a Moute,0.101921072
Gary Payton II,0.101786385
John Salmons,0.101465257
Sam Merrill,0.10121638
Bruno Caboclo,0.100941347
Clint Capela,0.100887913
Frank Ntilikina,0.100754353
Max Strus,0.100705214
Jorge Gutierrez,0.100689561
Brice Johnson,0.100006639
Amile Jefferson,0.098949322
Arron Afflalo,0.097940159
Keith Bogans,0.097334229
Robert Covington,0.097055384
Juan Toscano-Anderson,0.096980572
Eric Mika,0.096831065
Jordan Poole,0.096640606
Jaden McDaniels,0.095422517
Jarnell Stokes,0.093332894
James Michael McAdoo,0.092353363
Troy Daniels,0.092194282
Ray McCallum,0.091930537
Ramon Sessions,0.091771334
Dusty Hannahs,0.090930532
Stanley Johnson,0.090894007
Johnathan Motley,0.090433735
Cameron Reynolds,0.089532789
Boris Diaw,0.089389165
Miles Plumlee,0.089367921
Sindarius Thornwell,0.089050964
Gary Payton II,0.088601745
Russ Smith,0.088164096
Frank Kaminsky,0.087714299
Isaac Bonga,0.087515249
Norvel Pelle,0.08698924
Devin Robinson,0.086907504
Jonathan Isaac,0.086718061
Alonzo Gee,0.085839713
Chris Andersen,0.084746752
Luka Samanic,0.084322344
Mitchell Creek,0.084107303
Cory Jefferson,0.083948299
Isaiah Canaan,0.083805467
Dahntay Jones,0.083785409
Jordan Mickey,0.083598874
Brandan Wright,0.083503855
Elliot Williams,0.082723802
Thomas Welsh,0.082024512
Jared Dudley,0.081618003
Salah Mejri,0.081458408
Reggie Williams,0.080767514
Ryan Kelly,0.08028947
Nick Collison,0.08012572
Al-Farouq Aminu,0.07950282
Marques Bolden,0.077784654
Nicolas Claxton,0.077722724
Udonis Haslem,0.077568244
Xavier Silas,0.076845249
Alen Smailagic,0.076080015
Demetrius Jackson,0.074672907
Derrick Walton Jr.,0.07429902
Kelly Oubre Jr.,0.073524466
Jonathan Gibson,0.073252618
Kostas Antetokounmpo,0.07316733
Reggie Evans,0.072620158
Vincent Hunter,0.071034359
Andrew Bogut,0.070751664
Ron Baker,0.068610662
Jarnell Stokes,0.067904909
Jeff Ayres,0.06674431
Chris McCullough,0.065549838
CJ Miles,0.065158107
Alan Anderson,0.064595784
Jamal Crawford,0.063808629
Greivis Vasquez,0.062928854
Talen Horton-Tucker,0.06251428
Tristan Thompson,0.061555146
Tarik Black,0.060868952
Justin Anderson,0.060024256
Devyn Marble,0.059879732
Larry Sanders,0.059279491
Ramon Sessions,0.059116774
Alonzo Gee,0.058772545
Christian Wood,0.058637012
Marques Bolden,0.058198766
Dzanan Musa,0.057876976
John Lucas III,0.057059023
Wendell Carter Jr.,0.057017051
Keldon Johnson,0.057016674
Luol Deng,0.055758173
Dzanan Musa,0.055595942
Corey Brewer,0.055586641
Justin James,0.055465702
Matt Costello,0.055360928
Tony Parker,0.055275359
Zach LaVine,0.054443409
Axel Toupane,0.05363789
James Michael McAdoo,0.052530743
Killian Tillie,0.051594483
Ish Smith,0.051290517
Jalen Lecque,0.051018468
John Jenkins,0.050844527
Sasha Kaun,0.050637192
Dewan Hernandez,0.050252357
Juancho Hernangomez,0.050140585
Christian Wood,0.050020628
James Young,0.049896661
Derrick Rose,0.049776981
Anthony Brown,0.049560381
John Jenkins,0.049484735
Jordan McRae,0.0491615
Tyler Zeller,0.048898362
Louis King,0.048744938
Jevon Carter,0.048695351
Jason Smith,0.047849974
Donatas Motiejunas,0.047746224
Jonas Jerebko,0.047311028
Tony Bradley,0.046968228
Thanasis Antetokounmpo,0.046575076
Mike Scott,0.046172284
Vlatko Cancar,0.045398724
Demetrius Jackson,0.044903467
Walter Lemon Jr.,0.0439839
Jorge Gutierrez,0.043673709
Matt Williams Jr.,0.04334433
Chris Boucher,0.043216419
Yogi Ferrell,0.041739463
Emanuel Terry,0.041038437
Naz Mitrou-Long,0.040786567
Malik Beasley,0.039685409
Sean Kilpatrick,0.039649666
Terrence Jones,0.039303843
Victor Claver,0.039225821
Isaac Bonga,0.037766593
Jerian Grant,0.037068263
Sasha Vujacic,0.035307824
RJ Hunter,0.035134061
Allonzo Trier,0.033858124
Henry Ellenson,0.033557435
Angel Delgado,0.033324859
Ignas Brazdeikis,0.032336209
Tyus Jones,0.03127928
Gary Clark,0.031213059
Gary Harris,0.031009394
Georges Niang,0.030957269
Chuck Hayes,0.030108724
Chris Silva,0.029941975
Devin Cannady,0.029937067
Coty Clarke,0.029094311
Festus Ezeli,0.029057223
Travis Outlaw,0.028888133
Jason Terry,0.028641963
Isaiah Hicks,0.028587263
Brandon Davies,0.027964199
Wayne Ellington,0.02770107
Mike Tobey,0.027439257
Solomon Hill,0.02734421
Kenyon Martin,0.027231231
Jeremy Evans,0.027047121
Jorge Gutierrez,0.026788548
Justin Patton,0.026546233
Carrick Felix,0.026525337
Trevon Duval,0.026414288
Jordan Crawford,0.026210967
Erick Green,0.02591814
Shake Milton,0.025836583
Lance Stephenson,0.025275024
Alan Williams,0.024453194
Jarell Eddie,0.024069793
Tyler Ulis,0.023867965
DJ Stephens,0.023445999
Iman Shumpert,0.02335094
Greg Smith,0.023094182
Dexter Pittman,0.022600824
Grant Riller,0.022287988
Jarell Eddie,0.021811907
Kyle Korver,0.021519844
Jarrell Brantley,0.020874706
Marcus Paige,0.01989704
Maalik Wayns,0.019319158
Sim Bhullar,0.018886029
Zaza Pachulia,0.018093272
AJ Price,0.017380912
Eric Moreland,0.014501738
Ryan Hollins,0.01430858
DeAndre Liggins,0.014008192
Jarrod Uthoff,0.013205889
Kobi Simmons,0.012635212
Eric Moreland,0.012346281
Tyler Davis,0.01142252
Chandler Hutchison,0.011065818
J.P. Macura,0.011003904
Arinze Onuaku,0.010759672
Kostas Antetokounmpo,0.01037753
Edmond Sumner,0.010173075
Okaro White,0.009787649
Bruno Caboclo,0.009209939
Sam Dekker,0.009066483
Austin Rivers,0.009025085
Robert Williams III,0.008741571
Aaron Gray,0.008628373
Rakeem Christmas,0.008241984
Pat Connaughton,0.008175167
Jordan Loyd,0.007416708
RJ Hunter,0.007102981
Amida Brimah,0.007055696
Spencer Dinwiddie,0.006867039
Jordan Farmar,0.00608556
Joakim Noah,0.005825831
Chris McCullough,0.005179894
Tony Bradley,0.004724878
Sheldon Mac,0.003804261
Brandon Goodwin,0.003577589
Kelly Oubre Jr.,0.003117627
Thon Maker,0.003091489
Nigel Williams-Goss,0.002987026
Robert Franks,0.001880907
John Holland,0.001433683
Davon Reed,0.001004633
Paul Pierce,0.0008334
James Anderson,0.000560113
Danuel House Jr.,0.000424441
Dragan Bender,0.000227654
Malik Newman,0
Kalin Lucas,-6.40E-05
Steve Novak,-0.000713357
Troy Daniels,-0.000891064
Nicolas Brussino,-0.001040318
Bobby Brown,-0.001156181
Jaylen Hoard,-0.001163977
Zhou Qi,-0.001544578
Zach Lofton,-0.001840472
Jannero Pargo,-0.001868337
Austin Daye,-0.002301804
Al Harrington,-0.002384084
Trey McKinney-Jones,-0.003101179
Jerrelle Benimon,-0.003235385
Troy Daniels,-0.003856559
Anthony Gill,-0.004384966
Daryl Macon,-0.005405806
Malcolm Lee,-0.005409588
DeVaughn Akoon-Purcell,-0.005555579
Reggie Hearn,-0.005631502
Charlie Villanueva,-0.006567358
Rodions Kurucs,-0.007113121
Ante Zizic,-0.007876689
PJ Dozier,-0.007940283
Robert Woodard II,-0.008157996
Chase Budinger,-0.00848335
Andris Biedrins,-0.008577881
DJ White,-0.008781148
Damion James,-0.009340821
Brian Bowen II,-0.009652638
Trey Lyles,-0.010288281
Elias Harris,-0.010306677
Justin Robinson,-0.010367037
Justin Patton,-0.010440256
Jahmi'us Ramsey,-0.011579621
J.P. Macura,-0.01211795
Tyler Dorsey,-0.012339941
Cliff Alexander,-0.012889206
Tyler Lydon,-0.013078053
Vincent Edwards,-0.013086643
Devontae Cacok,-0.01315383
Aaron Nesmith,-0.013857806
PJ Dozier,-0.014018687
Kendrick Perkins,-0.014058869
Thanasis Antetokounmpo,-0.014824454
Tyrus Thomas,-0.015635203
